id,category,variant_name,type,pattern,scenario,impact,example
108,Oracle manipulation,Oracle manipulation Variant 108,Flash-loan oracle distortion,Oracle not updated frequently,Oracle manipulation variant #108: Flash-loan oracle distortion caused by Oracle not updated frequently. Exploited to borrowing more than allowed.,Borrowing more than allowed,Manipulating price via a shallow Uniswap pool.
109,Oracle manipulation,Oracle manipulation Variant 109,TWAP manipulation,Attacker inflates reserve ratio,Oracle manipulation variant #109: TWAP manipulation caused by Attacker inflates reserve ratio. Exploited to price skew for profit.,Price skew for profit,Flash-loan attack inflating TWAP for one block.
110,Oracle manipulation,Oracle manipulation Variant 110,Low liquidity spot manipulation,Oracle not updated frequently,Oracle manipulation variant #110: Low liquidity spot manipulation caused by Oracle not updated frequently. Exploited to liquidation at wrong prices.,Liquidation at wrong prices,Oracle using outdated Chainlink round.
111,Oracle manipulation,Oracle manipulation Variant 111,Single price source attack,TWAP window too short,Oracle manipulation variant #111: Single price source attack caused by TWAP window too short. Exploited to free minting or withdrawal.,Free minting or withdrawal,Oracle using outdated Chainlink round.
112,Oracle manipulation,Oracle manipulation Variant 112,Single price source attack,TWAP window too short,Oracle manipulation variant #112: Single price source attack caused by TWAP window too short. Exploited to price skew for profit.,Price skew for profit,Flash-loan attack inflating TWAP for one block.
113,Oracle manipulation,Oracle manipulation Variant 113,Single price source attack,TWAP window too short,Oracle manipulation variant #113: Single price source attack caused by TWAP window too short. Exploited to price skew for profit.,Price skew for profit,Manipulating price via a shallow Uniswap pool.
114,Oracle manipulation,Oracle manipulation Variant 114,Single price source attack,Off-chain oracle not validated,Oracle manipulation variant #114: Single price source attack caused by Off-chain oracle not validated. Exploited to free minting or withdrawal.,Free minting or withdrawal,Manipulating price via a shallow Uniswap pool.
115,Oracle manipulation,Oracle manipulation Variant 115,Single price source attack,Oracle not updated frequently,Oracle manipulation variant #115: Single price source attack caused by Oracle not updated frequently. Exploited to liquidation at wrong prices.,Liquidation at wrong prices,Flash-loan attack inflating TWAP for one block.
116,Oracle manipulation,Oracle manipulation Variant 116,TWAP manipulation,Oracle not updated frequently,Oracle manipulation variant #116: TWAP manipulation caused by Oracle not updated frequently. Exploited to price skew for profit.,Price skew for profit,Oracle using outdated Chainlink round.
117,Oracle manipulation,Oracle manipulation Variant 117,Stale oracle data exploit,Off-chain oracle not validated,Oracle manipulation variant #117: Stale oracle data exploit caused by Off-chain oracle not validated. Exploited to borrowing more than allowed.,Borrowing more than allowed,Oracle using outdated Chainlink round.
118,Oracle manipulation,Oracle manipulation Variant 118,Single price source attack,Oracle uses a single DEX pair,Oracle manipulation variant #118: Single price source attack caused by Oracle uses a single DEX pair. Exploited to free minting or withdrawal.,Free minting or withdrawal,Manipulating price via a shallow Uniswap pool.
119,Oracle manipulation,Oracle manipulation Variant 119,Low liquidity spot manipulation,TWAP window too short,Oracle manipulation variant #119: Low liquidity spot manipulation caused by TWAP window too short. Exploited to liquidation at wrong prices.,Liquidation at wrong prices,Oracle using outdated Chainlink round.
120,Oracle manipulation,Oracle manipulation Variant 120,TWAP manipulation,Oracle uses a single DEX pair,Oracle manipulation variant #120: TWAP manipulation caused by Oracle uses a single DEX pair. Exploited to liquidation at wrong prices.,Liquidation at wrong prices,Flash-loan attack inflating TWAP for one block.
121,Oracle manipulation,Oracle manipulation Variant 121,Low liquidity spot manipulation,Oracle not updated frequently,Oracle manipulation variant #121: Low liquidity spot manipulation caused by Oracle not updated frequently. Exploited to free minting or withdrawal.,Free minting or withdrawal,Manipulating price via a shallow Uniswap pool.
122,Oracle manipulation,Oracle manipulation Variant 122,Low liquidity spot manipulation,Attacker inflates reserve ratio,Oracle manipulation variant #122: Low liquidity spot manipulation caused by Attacker inflates reserve ratio. Exploited to borrowing more than allowed.,Borrowing more than allowed,Flash-loan attack inflating TWAP for one block.
123,Oracle manipulation,Oracle manipulation Variant 123,Flash-loan oracle distortion,Oracle uses a single DEX pair,Oracle manipulation variant #123: Flash-loan oracle distortion caused by Oracle uses a single DEX pair. Exploited to liquidation at wrong prices.,Liquidation at wrong prices,Manipulating price via a shallow Uniswap pool.
124,Oracle manipulation,Oracle manipulation Variant 124,Low liquidity spot manipulation,Oracle uses a single DEX pair,Oracle manipulation variant #124: Low liquidity spot manipulation caused by Oracle uses a single DEX pair. Exploited to price skew for profit.,Price skew for profit,Manipulating price via a shallow Uniswap pool.
125,Oracle manipulation,Oracle manipulation Variant 125,Single price source attack,TWAP window too short,Oracle manipulation variant #125: Single price source attack caused by TWAP window too short. Exploited to borrowing more than allowed.,Borrowing more than allowed,Manipulating price via a shallow Uniswap pool.
126,Oracle manipulation,Oracle manipulation Variant 126,Single price source attack,Attacker inflates reserve ratio,Oracle manipulation variant #126: Single price source attack caused by Attacker inflates reserve ratio. Exploited to liquidation at wrong prices.,Liquidation at wrong prices,Manipulating price via a shallow Uniswap pool.
127,Oracle manipulation,Oracle manipulation Variant 127,Stale oracle data exploit,Off-chain oracle not validated,Oracle manipulation variant #127: Stale oracle data exploit caused by Off-chain oracle not validated. Exploited to price skew for profit.,Price skew for profit,Oracle using outdated Chainlink round.
128,Oracle manipulation,Oracle manipulation Variant 128,Stale oracle data exploit,TWAP window too short,Oracle manipulation variant #128: Stale oracle data exploit caused by TWAP window too short. Exploited to price skew for profit.,Price skew for profit,Flash-loan attack inflating TWAP for one block.
129,Oracle manipulation,Oracle manipulation Variant 129,Low liquidity spot manipulation,TWAP window too short,Oracle manipulation variant #129: Low liquidity spot manipulation caused by TWAP window too short. Exploited to free minting or withdrawal.,Free minting or withdrawal,Manipulating price via a shallow Uniswap pool.
130,Oracle manipulation,Oracle manipulation Variant 130,Stale oracle data exploit,Off-chain oracle not validated,Oracle manipulation variant #130: Stale oracle data exploit caused by Off-chain oracle not validated. Exploited to free minting or withdrawal.,Free minting or withdrawal,Oracle using outdated Chainlink round.
131,Oracle manipulation,Oracle manipulation Variant 131,Single price source attack,Oracle uses a single DEX pair,Oracle manipulation variant #131: Single price source attack caused by Oracle uses a single DEX pair. Exploited to price skew for profit.,Price skew for profit,Flash-loan attack inflating TWAP for one block.
132,Oracle manipulation,Oracle manipulation Variant 132,TWAP manipulation,TWAP window too short,Oracle manipulation variant #132: TWAP manipulation caused by TWAP window too short. Exploited to liquidation at wrong prices.,Liquidation at wrong prices,Flash-loan attack inflating TWAP for one block.
133,Oracle manipulation,Oracle manipulation Variant 133,Flash-loan oracle distortion,Off-chain oracle not validated,Oracle manipulation variant #133: Flash-loan oracle distortion caused by Off-chain oracle not validated. Exploited to liquidation at wrong prices.,Liquidation at wrong prices,Manipulating price via a shallow Uniswap pool.
134,Oracle manipulation,Oracle manipulation Variant 134,Flash-loan oracle distortion,Off-chain oracle not validated,Oracle manipulation variant #134: Flash-loan oracle distortion caused by Off-chain oracle not validated. Exploited to liquidation at wrong prices.,Liquidation at wrong prices,Manipulating price via a shallow Uniswap pool.
135,Oracle manipulation,Oracle manipulation Variant 135,TWAP manipulation,Oracle uses a single DEX pair,Oracle manipulation variant #135: TWAP manipulation caused by Oracle uses a single DEX pair. Exploited to liquidation at wrong prices.,Liquidation at wrong prices,Oracle using outdated Chainlink round.
136,Oracle manipulation,Oracle manipulation Variant 136,Low liquidity spot manipulation,Off-chain oracle not validated,Oracle manipulation variant #136: Low liquidity spot manipulation caused by Off-chain oracle not validated. Exploited to borrowing more than allowed.,Borrowing more than allowed,Flash-loan attack inflating TWAP for one block.
137,Oracle manipulation,Oracle manipulation Variant 137,Single price source attack,Attacker inflates reserve ratio,Oracle manipulation variant #137: Single price source attack caused by Attacker inflates reserve ratio. Exploited to borrowing more than allowed.,Borrowing more than allowed,Flash-loan attack inflating TWAP for one block.
138,Oracle manipulation,Oracle manipulation Variant 138,Low liquidity spot manipulation,Oracle not updated frequently,Oracle manipulation variant #138: Low liquidity spot manipulation caused by Oracle not updated frequently. Exploited to price skew for profit.,Price skew for profit,Oracle using outdated Chainlink round.
139,Oracle manipulation,Oracle manipulation Variant 139,Low liquidity spot manipulation,TWAP window too short,Oracle manipulation variant #139: Low liquidity spot manipulation caused by TWAP window too short. Exploited to borrowing more than allowed.,Borrowing more than allowed,Manipulating price via a shallow Uniswap pool.
140,Oracle manipulation,Oracle manipulation Variant 140,Stale oracle data exploit,TWAP window too short,Oracle manipulation variant #140: Stale oracle data exploit caused by TWAP window too short. Exploited to price skew for profit.,Price skew for profit,Flash-loan attack inflating TWAP for one block.
141,Oracle manipulation,Oracle manipulation Variant 141,Flash-loan oracle distortion,Attacker inflates reserve ratio,Oracle manipulation variant #141: Flash-loan oracle distortion caused by Attacker inflates reserve ratio. Exploited to price skew for profit.,Price skew for profit,Flash-loan attack inflating TWAP for one block.
