id,category,variant_name,type,pattern,scenario,impact,example
116,Governance capture,Governance capture Variant 116,Borrowed voting power,No snapshot mechanism,Governance capture variant #116: Borrowed voting power resulting from No snapshot mechanism. Exploited to hostile takeover of governance.,Hostile takeover of governance,Dominant whale forces upgrade to malicious contract.
117,Governance capture,Governance capture Variant 117,Flash-loan governance attack,Delegates can re-route votes without limit,Governance capture variant #117: Flash-loan governance attack resulting from Delegates can re-route votes without limit. Exploited to forced malicious proposals.,Forced malicious proposals,Dominant whale forces upgrade to malicious contract.
118,Governance capture,Governance capture Variant 118,Borrowed voting power,Flash-loan voting not blocked,Governance capture variant #118: Borrowed voting power resulting from Flash-loan voting not blocked. Exploited to hostile takeover of governance.,Hostile takeover of governance,Dominant whale forces upgrade to malicious contract.
119,Governance capture,Governance capture Variant 119,Whale proposal hijack,Governance relies on raw token balance,Governance capture variant #119: Whale proposal hijack resulting from Governance relies on raw token balance. Exploited to forced malicious proposals.,Forced malicious proposals,Borrowing tokens via flash-loan to pass proposal.
120,Governance capture,Governance capture Variant 120,Flash-loan governance attack,Governance relies on raw token balance,Governance capture variant #120: Flash-loan governance attack resulting from Governance relies on raw token balance. Exploited to hostile takeover of governance.,Hostile takeover of governance,Dominant whale forces upgrade to malicious contract.
121,Governance capture,Governance capture Variant 121,Flash-loan governance attack,Flash-loan voting not blocked,Governance capture variant #121: Flash-loan governance attack resulting from Flash-loan voting not blocked. Exploited to attacker controls protocol.,Attacker controls protocol,Dominant whale forces upgrade to malicious contract.
122,Governance capture,Governance capture Variant 122,Flash-loan governance attack,No snapshot mechanism,Governance capture variant #122: Flash-loan governance attack resulting from No snapshot mechanism. Exploited to attacker controls protocol.,Attacker controls protocol,Dominant whale forces upgrade to malicious contract.
123,Governance capture,Governance capture Variant 123,Borrowed voting power,Delegates can re-route votes without limit,Governance capture variant #123: Borrowed voting power resulting from Delegates can re-route votes without limit. Exploited to hostile takeover of governance.,Hostile takeover of governance,Dominant whale forces upgrade to malicious contract.
124,Governance capture,Governance capture Variant 124,Flash-loan governance attack,Delegates can re-route votes without limit,Governance capture variant #124: Flash-loan governance attack resulting from Delegates can re-route votes without limit. Exploited to forced malicious proposals.,Forced malicious proposals,Dominant whale forces upgrade to malicious contract.
125,Governance capture,Governance capture Variant 125,Token voting dominance,Flash-loan voting not blocked,Governance capture variant #125: Token voting dominance resulting from Flash-loan voting not blocked. Exploited to attacker controls protocol.,Attacker controls protocol,Dominant whale forces upgrade to malicious contract.
126,Governance capture,Governance capture Variant 126,Token voting dominance,No snapshot mechanism,Governance capture variant #126: Token voting dominance resulting from No snapshot mechanism. Exploited to attacker controls protocol.,Attacker controls protocol,Dominant whale forces upgrade to malicious contract.
127,Governance capture,Governance capture Variant 127,Flash-loan governance attack,No snapshot mechanism,Governance capture variant #127: Flash-loan governance attack resulting from No snapshot mechanism. Exploited to forced malicious proposals.,Forced malicious proposals,Borrowing tokens via flash-loan to pass proposal.
128,Governance capture,Governance capture Variant 128,Flash-loan governance attack,No snapshot mechanism,Governance capture variant #128: Flash-loan governance attack resulting from No snapshot mechanism. Exploited to attacker controls protocol.,Attacker controls protocol,Dominant whale forces upgrade to malicious contract.
129,Governance capture,Governance capture Variant 129,Delegation abuse,No snapshot mechanism,Governance capture variant #129: Delegation abuse resulting from No snapshot mechanism. Exploited to hostile takeover of governance.,Hostile takeover of governance,Borrowing tokens via flash-loan to pass proposal.
130,Governance capture,Governance capture Variant 130,Delegation abuse,Delegates can re-route votes without limit,Governance capture variant #130: Delegation abuse resulting from Delegates can re-route votes without limit. Exploited to forced malicious proposals.,Forced malicious proposals,Dominant whale forces upgrade to malicious contract.
131,Governance capture,Governance capture Variant 131,Delegation abuse,No snapshot mechanism,Governance capture variant #131: Delegation abuse resulting from No snapshot mechanism. Exploited to hostile takeover of governance.,Hostile takeover of governance,Dominant whale forces upgrade to malicious contract.
132,Governance capture,Governance capture Variant 132,Borrowed voting power,No snapshot mechanism,Governance capture variant #132: Borrowed voting power resulting from No snapshot mechanism. Exploited to attacker controls protocol.,Attacker controls protocol,Dominant whale forces upgrade to malicious contract.
133,Governance capture,Governance capture Variant 133,Delegation abuse,Delegates can re-route votes without limit,Governance capture variant #133: Delegation abuse resulting from Delegates can re-route votes without limit. Exploited to hostile takeover of governance.,Hostile takeover of governance,Dominant whale forces upgrade to malicious contract.
134,Governance capture,Governance capture Variant 134,Token voting dominance,Governance relies on raw token balance,Governance capture variant #134: Token voting dominance resulting from Governance relies on raw token balance. Exploited to hostile takeover of governance.,Hostile takeover of governance,Borrowing tokens via flash-loan to pass proposal.
135,Governance capture,Governance capture Variant 135,Flash-loan governance attack,No snapshot mechanism,Governance capture variant #135: Flash-loan governance attack resulting from No snapshot mechanism. Exploited to hostile takeover of governance.,Hostile takeover of governance,Borrowing tokens via flash-loan to pass proposal.
