id,category,variant_name,type,pattern,scenario,impact,example
146,Smart Contract,Smart Contract Variant 146,Missing guard,Missing boundary check,Smart Contract variant #146: Missing guard caused by Missing boundary check. Exploited to data corruption.,Data corruption,Attacker exploits missing check in flow.
147,Smart Contract,Smart Contract Variant 147,Invalid validation,State not checked,Smart Contract variant #147: Invalid validation caused by State not checked. Exploited to cross-chain risk.,Cross-chain risk,Protocol miscalculates values under edge case.
148,Smart Contract,Smart Contract Variant 148,Missing guard,Invalid state transition,Smart Contract variant #148: Missing guard caused by Invalid state transition. Exploited to loss of funds.,Loss of funds,Attacker exploits missing check in flow.
149,Smart Contract,Smart Contract Variant 149,Invalid validation,Missing boundary check,Smart Contract variant #149: Invalid validation caused by Missing boundary check. Exploited to user fund loss.,User fund loss,Unexpected state allowed malicious call.
150,Smart Contract,Smart Contract Variant 150,Logic flaw,Input not validated,Smart Contract variant #150: Logic flaw caused by Input not validated. Exploited to unauthorized access.,Unauthorized access,Protocol miscalculates values under edge case.
151,Smart Contract,Smart Contract Variant 151,Unexpected state,Wrong assumption,Smart Contract variant #151: Unexpected state caused by Wrong assumption. Exploited to data corruption.,Data corruption,Unexpected state allowed malicious call.
152,Smart Contract,Smart Contract Variant 152,Logic flaw,State not checked,Smart Contract variant #152: Logic flaw caused by State not checked. Exploited to unauthorized access.,Unauthorized access,Attacker exploits missing check in flow.
153,Smart Contract,Smart Contract Variant 153,Incorrect assumption,Incorrect signature,Smart Contract variant #153: Incorrect assumption caused by Incorrect signature. Exploited to loss of funds.,Loss of funds,Unexpected state allowed malicious call.
154,Smart Contract,Smart Contract Variant 154,Race issue,Invalid state transition,Smart Contract variant #154: Race issue caused by Invalid state transition. Exploited to cross-chain risk.,Cross-chain risk,Protocol miscalculates values under edge case.
155,Smart Contract,Smart Contract Variant 155,Unexpected state,State not checked,Smart Contract variant #155: Unexpected state caused by State not checked. Exploited to protocol halt.,Protocol halt,Unexpected state allowed malicious call.
156,Smart Contract,Smart Contract Variant 156,Logic flaw,Input not validated,Smart Contract variant #156: Logic flaw caused by Input not validated. Exploited to unauthorized access.,Unauthorized access,Unexpected state allowed malicious call.
157,Smart Contract,Smart Contract Variant 157,Logic flaw,Wrong assumption,Smart Contract variant #157: Logic flaw caused by Wrong assumption. Exploited to protocol halt.,Protocol halt,Signature not validated allows bypass.
158,Smart Contract,Smart Contract Variant 158,Logic flaw,Input not validated,Smart Contract variant #158: Logic flaw caused by Input not validated. Exploited to cross-chain risk.,Cross-chain risk,Protocol miscalculates values under edge case.
159,Smart Contract,Smart Contract Variant 159,Unexpected state,State not checked,Smart Contract variant #159: Unexpected state caused by State not checked. Exploited to user fund loss.,User fund loss,Protocol miscalculates values under edge case.
160,Smart Contract,Smart Contract Variant 160,Race issue,Input not validated,Smart Contract variant #160: Race issue caused by Input not validated. Exploited to cross-chain risk.,Cross-chain risk,Unexpected state allowed malicious call.
161,Smart Contract,Smart Contract Variant 161,Missing guard,Incorrect signature,Smart Contract variant #161: Missing guard caused by Incorrect signature. Exploited to user fund loss.,User fund loss,Signature not validated allows bypass.
162,Smart Contract,Smart Contract Variant 162,Incorrect assumption,Wrong assumption,Smart Contract variant #162: Incorrect assumption caused by Wrong assumption. Exploited to unauthorized access.,Unauthorized access,Attacker exploits missing check in flow.
163,Smart Contract,Smart Contract Variant 163,Incorrect assumption,Wrong assumption,Smart Contract variant #163: Incorrect assumption caused by Wrong assumption. Exploited to cross-chain risk.,Cross-chain risk,Unexpected state allowed malicious call.
164,Smart Contract,Smart Contract Variant 164,Logic flaw,Wrong assumption,Smart Contract variant #164: Logic flaw caused by Wrong assumption. Exploited to user fund loss.,User fund loss,Unexpected state allowed malicious call.
165,Smart Contract,Smart Contract Variant 165,Logic flaw,Input not validated,Smart Contract variant #165: Logic flaw caused by Input not validated. Exploited to unauthorized access.,Unauthorized access,Protocol miscalculates values under edge case.
166,Smart Contract,Smart Contract Variant 166,Race issue,Wrong assumption,Smart Contract variant #166: Race issue caused by Wrong assumption. Exploited to protocol halt.,Protocol halt,Unexpected state allowed malicious call.
167,Smart Contract,Smart Contract Variant 167,Incorrect assumption,Missing boundary check,Smart Contract variant #167: Incorrect assumption caused by Missing boundary check. Exploited to cross-chain risk.,Cross-chain risk,Signature not validated allows bypass.
168,Smart Contract,Smart Contract Variant 168,Missing guard,Input not validated,Smart Contract variant #168: Missing guard caused by Input not validated. Exploited to loss of funds.,Loss of funds,Unexpected state allowed malicious call.
169,Smart Contract,Smart Contract Variant 169,Incorrect assumption,Missing boundary check,Smart Contract variant #169: Incorrect assumption caused by Missing boundary check. Exploited to data corruption.,Data corruption,Protocol miscalculates values under edge case.
170,Smart Contract,Smart Contract Variant 170,Logic flaw,Wrong assumption,Smart Contract variant #170: Logic flaw caused by Wrong assumption. Exploited to protocol halt.,Protocol halt,Attacker exploits missing check in flow.
171,Smart Contract,Smart Contract Variant 171,Unexpected state,Invalid state transition,Smart Contract variant #171: Unexpected state caused by Invalid state transition. Exploited to user fund loss.,User fund loss,Unexpected state allowed malicious call.
172,Smart Contract,Smart Contract Variant 172,Race issue,Incorrect signature,Smart Contract variant #172: Race issue caused by Incorrect signature. Exploited to loss of funds.,Loss of funds,Unexpected state allowed malicious call.
173,Smart Contract,Smart Contract Variant 173,Unexpected state,Input not validated,Smart Contract variant #173: Unexpected state caused by Input not validated. Exploited to loss of funds.,Loss of funds,Signature not validated allows bypass.
174,Smart Contract,Smart Contract Variant 174,Logic flaw,Missing boundary check,Smart Contract variant #174: Logic flaw caused by Missing boundary check. Exploited to loss of funds.,Loss of funds,Attacker exploits missing check in flow.
175,Smart Contract,Smart Contract Variant 175,Invalid validation,Input not validated,Smart Contract variant #175: Invalid validation caused by Input not validated. Exploited to unauthorized access.,Unauthorized access,Unexpected state allowed malicious call.
176,Smart Contract,Smart Contract Variant 176,Invalid validation,Wrong assumption,Smart Contract variant #176: Invalid validation caused by Wrong assumption. Exploited to data corruption.,Data corruption,Protocol miscalculates values under edge case.
177,Smart Contract,Smart Contract Variant 177,Logic flaw,Input not validated,Smart Contract variant #177: Logic flaw caused by Input not validated. Exploited to protocol halt.,Protocol halt,Protocol miscalculates values under edge case.
178,Smart Contract,Smart Contract Variant 178,Incorrect assumption,Wrong assumption,Smart Contract variant #178: Incorrect assumption caused by Wrong assumption. Exploited to cross-chain risk.,Cross-chain risk,Signature not validated allows bypass.
179,Smart Contract,Smart Contract Variant 179,Logic flaw,Incorrect signature,Smart Contract variant #179: Logic flaw caused by Incorrect signature. Exploited to user fund loss.,User fund loss,Unexpected state allowed malicious call.
180,Smart Contract,Smart Contract Variant 180,Invalid validation,Wrong assumption,Smart Contract variant #180: Invalid validation caused by Wrong assumption. Exploited to loss of funds.,Loss of funds,Protocol miscalculates values under edge case.
181,Smart Contract,Smart Contract Variant 181,Race issue,State not checked,Smart Contract variant #181: Race issue caused by State not checked. Exploited to user fund loss.,User fund loss,Unexpected state allowed malicious call.
182,Smart Contract,Smart Contract Variant 182,Missing guard,Incorrect signature,Smart Contract variant #182: Missing guard caused by Incorrect signature. Exploited to loss of funds.,Loss of funds,Attacker exploits missing check in flow.
183,Smart Contract,Smart Contract Variant 183,Unexpected state,Input not validated,Smart Contract variant #183: Unexpected state caused by Input not validated. Exploited to cross-chain risk.,Cross-chain risk,Protocol miscalculates values under edge case.
184,Smart Contract,Smart Contract Variant 184,Incorrect assumption,Missing boundary check,Smart Contract variant #184: Incorrect assumption caused by Missing boundary check. Exploited to cross-chain risk.,Cross-chain risk,Attacker exploits missing check in flow.
185,Smart Contract,Smart Contract Variant 185,Logic flaw,Wrong assumption,Smart Contract variant #185: Logic flaw caused by Wrong assumption. Exploited to data corruption.,Data corruption,Unexpected state allowed malicious call.
186,Smart Contract,Smart Contract Variant 186,Logic flaw,Missing boundary check,Smart Contract variant #186: Logic flaw caused by Missing boundary check. Exploited to loss of funds.,Loss of funds,Signature not validated allows bypass.
