id,category,variant_name,type,pattern,scenario,impact,example
107,SPV proof bypass,SPV proof bypass Variant 107,Incorrect header validation,Incorrect hashing order,SPV proof bypass variant #107: Incorrect header validation caused by Incorrect hashing order. Exploited to unauthorized mint/burn.,Unauthorized mint/burn,Attacker crafts fake SPV proof to mint wrapped tokens.
108,SPV proof bypass,SPV proof bypass Variant 108,Missing block height validation,Bridge accepts incomplete Merkle branches,SPV proof bypass variant #108: Missing block height validation caused by Bridge accepts incomplete Merkle branches. Exploited to fake withdrawal.,Fake withdrawal,Attacker crafts fake SPV proof to mint wrapped tokens.
109,SPV proof bypass,SPV proof bypass Variant 109,Weak Merkle proof check,Bridge accepts incomplete Merkle branches,SPV proof bypass variant #109: Weak Merkle proof check caused by Bridge accepts incomplete Merkle branches. Exploited to unauthorized mint/burn.,Unauthorized mint/burn,Bridge accepts manipulated block header with fake receipts.
110,SPV proof bypass,SPV proof bypass Variant 110,Bypassable commitment check,Bridge accepts incomplete Merkle branches,SPV proof bypass variant #110: Bypassable commitment check caused by Bridge accepts incomplete Merkle branches. Exploited to fake withdrawal.,Fake withdrawal,Bridge accepts manipulated block header with fake receipts.
111,SPV proof bypass,SPV proof bypass Variant 111,Fake proof injection,Incorrect hashing order,SPV proof bypass variant #111: Fake proof injection caused by Incorrect hashing order. Exploited to forged cross-chain message.,Forged cross-chain message,Attacker crafts fake SPV proof to mint wrapped tokens.
112,SPV proof bypass,SPV proof bypass Variant 112,Missing block height validation,Bridge accepts incomplete Merkle branches,SPV proof bypass variant #112: Missing block height validation caused by Bridge accepts incomplete Merkle branches. Exploited to unauthorized mint/burn.,Unauthorized mint/burn,Bridge accepts manipulated block header with fake receipts.
113,SPV proof bypass,SPV proof bypass Variant 113,Weak Merkle proof check,Header fields not validated,SPV proof bypass variant #113: Weak Merkle proof check caused by Header fields not validated. Exploited to forged cross-chain message.,Forged cross-chain message,Bridge accepts manipulated block header with fake receipts.
114,SPV proof bypass,SPV proof bypass Variant 114,Fake proof injection,Incorrect hashing order,SPV proof bypass variant #114: Fake proof injection caused by Incorrect hashing order. Exploited to forged cross-chain message.,Forged cross-chain message,Attacker crafts fake SPV proof to mint wrapped tokens.
115,SPV proof bypass,SPV proof bypass Variant 115,Weak Merkle proof check,Header fields not validated,SPV proof bypass variant #115: Weak Merkle proof check caused by Header fields not validated. Exploited to forged cross-chain message.,Forged cross-chain message,Attacker crafts fake SPV proof to mint wrapped tokens.
116,SPV proof bypass,SPV proof bypass Variant 116,Fake proof injection,Incorrect hashing order,SPV proof bypass variant #116: Fake proof injection caused by Incorrect hashing order. Exploited to unauthorized mint/burn.,Unauthorized mint/burn,Attacker crafts fake SPV proof to mint wrapped tokens.
117,SPV proof bypass,SPV proof bypass Variant 117,Bypassable commitment check,Proof verification lacks boundary checks,SPV proof bypass variant #117: Bypassable commitment check caused by Proof verification lacks boundary checks. Exploited to forged cross-chain message.,Forged cross-chain message,Bridge accepts manipulated block header with fake receipts.
118,SPV proof bypass,SPV proof bypass Variant 118,Bypassable commitment check,Proof verification lacks boundary checks,SPV proof bypass variant #118: Bypassable commitment check caused by Proof verification lacks boundary checks. Exploited to fake withdrawal.,Fake withdrawal,Bridge accepts manipulated block header with fake receipts.
119,SPV proof bypass,SPV proof bypass Variant 119,Weak Merkle proof check,Bridge accepts incomplete Merkle branches,SPV proof bypass variant #119: Weak Merkle proof check caused by Bridge accepts incomplete Merkle branches. Exploited to unauthorized mint/burn.,Unauthorized mint/burn,Attacker crafts fake SPV proof to mint wrapped tokens.
120,SPV proof bypass,SPV proof bypass Variant 120,Missing block height validation,Bridge accepts incomplete Merkle branches,SPV proof bypass variant #120: Missing block height validation caused by Bridge accepts incomplete Merkle branches. Exploited to forged cross-chain message.,Forged cross-chain message,Attacker crafts fake SPV proof to mint wrapped tokens.
121,SPV proof bypass,SPV proof bypass Variant 121,Fake proof injection,Incorrect hashing order,SPV proof bypass variant #121: Fake proof injection caused by Incorrect hashing order. Exploited to forged cross-chain message.,Forged cross-chain message,Attacker crafts fake SPV proof to mint wrapped tokens.
122,SPV proof bypass,SPV proof bypass Variant 122,Fake proof injection,Proof verification lacks boundary checks,SPV proof bypass variant #122: Fake proof injection caused by Proof verification lacks boundary checks. Exploited to fake withdrawal.,Fake withdrawal,Attacker crafts fake SPV proof to mint wrapped tokens.
123,SPV proof bypass,SPV proof bypass Variant 123,Bypassable commitment check,Incorrect hashing order,SPV proof bypass variant #123: Bypassable commitment check caused by Incorrect hashing order. Exploited to forged cross-chain message.,Forged cross-chain message,Bridge accepts manipulated block header with fake receipts.
124,SPV proof bypass,SPV proof bypass Variant 124,Bypassable commitment check,Incorrect hashing order,SPV proof bypass variant #124: Bypassable commitment check caused by Incorrect hashing order. Exploited to forged cross-chain message.,Forged cross-chain message,Attacker crafts fake SPV proof to mint wrapped tokens.
125,SPV proof bypass,SPV proof bypass Variant 125,Weak Merkle proof check,Proof verification lacks boundary checks,SPV proof bypass variant #125: Weak Merkle proof check caused by Proof verification lacks boundary checks. Exploited to unauthorized mint/burn.,Unauthorized mint/burn,Bridge accepts manipulated block header with fake receipts.
126,SPV proof bypass,SPV proof bypass Variant 126,Bypassable commitment check,Incorrect hashing order,SPV proof bypass variant #126: Bypassable commitment check caused by Incorrect hashing order. Exploited to forged cross-chain message.,Forged cross-chain message,Attacker crafts fake SPV proof to mint wrapped tokens.
127,SPV proof bypass,SPV proof bypass Variant 127,Missing block height validation,Proof verification lacks boundary checks,SPV proof bypass variant #127: Missing block height validation caused by Proof verification lacks boundary checks. Exploited to forged cross-chain message.,Forged cross-chain message,Attacker crafts fake SPV proof to mint wrapped tokens.
128,SPV proof bypass,SPV proof bypass Variant 128,Missing block height validation,Bridge accepts incomplete Merkle branches,SPV proof bypass variant #128: Missing block height validation caused by Bridge accepts incomplete Merkle branches. Exploited to forged cross-chain message.,Forged cross-chain message,Attacker crafts fake SPV proof to mint wrapped tokens.
129,SPV proof bypass,SPV proof bypass Variant 129,Bypassable commitment check,Proof verification lacks boundary checks,SPV proof bypass variant #129: Bypassable commitment check caused by Proof verification lacks boundary checks. Exploited to fake withdrawal.,Fake withdrawal,Bridge accepts manipulated block header with fake receipts.
130,SPV proof bypass,SPV proof bypass Variant 130,Fake proof injection,Header fields not validated,SPV proof bypass variant #130: Fake proof injection caused by Header fields not validated. Exploited to unauthorized mint/burn.,Unauthorized mint/burn,Bridge accepts manipulated block header with fake receipts.
131,SPV proof bypass,SPV proof bypass Variant 131,Weak Merkle proof check,Incorrect hashing order,SPV proof bypass variant #131: Weak Merkle proof check caused by Incorrect hashing order. Exploited to forged cross-chain message.,Forged cross-chain message,Attacker crafts fake SPV proof to mint wrapped tokens.
132,SPV proof bypass,SPV proof bypass Variant 132,Fake proof injection,Bridge accepts incomplete Merkle branches,SPV proof bypass variant #132: Fake proof injection caused by Bridge accepts incomplete Merkle branches. Exploited to forged cross-chain message.,Forged cross-chain message,Bridge accepts manipulated block header with fake receipts.
133,SPV proof bypass,SPV proof bypass Variant 133,Fake proof injection,Header fields not validated,SPV proof bypass variant #133: Fake proof injection caused by Header fields not validated. Exploited to unauthorized mint/burn.,Unauthorized mint/burn,Attacker crafts fake SPV proof to mint wrapped tokens.
134,SPV proof bypass,SPV proof bypass Variant 134,Bypassable commitment check,Header fields not validated,SPV proof bypass variant #134: Bypassable commitment check caused by Header fields not validated. Exploited to forged cross-chain message.,Forged cross-chain message,Attacker crafts fake SPV proof to mint wrapped tokens.
135,SPV proof bypass,SPV proof bypass Variant 135,Weak Merkle proof check,Bridge accepts incomplete Merkle branches,SPV proof bypass variant #135: Weak Merkle proof check caused by Bridge accepts incomplete Merkle branches. Exploited to fake withdrawal.,Fake withdrawal,Bridge accepts manipulated block header with fake receipts.
136,SPV proof bypass,SPV proof bypass Variant 136,Missing block height validation,Incorrect hashing order,SPV proof bypass variant #136: Missing block height validation caused by Incorrect hashing order. Exploited to forged cross-chain message.,Forged cross-chain message,Attacker crafts fake SPV proof to mint wrapped tokens.
137,SPV proof bypass,SPV proof bypass Variant 137,Weak Merkle proof check,Bridge accepts incomplete Merkle branches,SPV proof bypass variant #137: Weak Merkle proof check caused by Bridge accepts incomplete Merkle branches. Exploited to fake withdrawal.,Fake withdrawal,Bridge accepts manipulated block header with fake receipts.
138,SPV proof bypass,SPV proof bypass Variant 138,Missing block height validation,Bridge accepts incomplete Merkle branches,SPV proof bypass variant #138: Missing block height validation caused by Bridge accepts incomplete Merkle branches. Exploited to fake withdrawal.,Fake withdrawal,Bridge accepts manipulated block header with fake receipts.
139,SPV proof bypass,SPV proof bypass Variant 139,Weak Merkle proof check,Proof verification lacks boundary checks,SPV proof bypass variant #139: Weak Merkle proof check caused by Proof verification lacks boundary checks. Exploited to unauthorized mint/burn.,Unauthorized mint/burn,Attacker crafts fake SPV proof to mint wrapped tokens.
